Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Asset-class_Australian_Shares_Index_Superannuation,Equity,Nexgen Energy,,NXG AU,4193822.0,0.05,Listed,ART,0.052106054781110786
Asset-class_Australian_Shares_Index_Superannuation,Equity,Monadelphous,,MND AU,4090090.0,0.05,Listed,ART,0.05081723869054847
Asset-class_Australian_Shares_Index_Superannuation,Equity,Nickel Industries,,NIC AU,4078886.0,0.05,Listed,ART,0.050678034824059255
Asset-class_Australian_Shares_Index_Superannuation,Equity,Evt,,EVT AU,4020276.0,0.05,Listed,ART,0.0499498360901309
Asset-class_Australian_Shares_Index_Superannuation,Equity,Iph,,IPH AU,3977249.0,0.05,Listed,ART,0.0494152480177075
Asset-class_Australian_Shares_Index_Superannuation,Equity,Elders,,ELD AU,3895185.0,0.05,Listed,ART,0.04839564554541442
Asset-class_Australian_Shares_Index_Superannuation,Equity,Bega Cheese,,BGA AU,3876784.0,0.05,Listed,ART,0.04816702270113843
Asset-class_Australian_Shares_Index_Superannuation,Equity,Resolute Mining,,RSG AU,3687593.0,0.05,Listed,ART,0.04581642303093471
Asset-class_Australian_Shares_Index_Superannuation,Equity,Data#3,,DTL AU,3657715.0,0.05,Listed,ART,0.04544520443731055
Asset-class_Australian_Shares_Index_Superannuation,Equity,Adriatic Metals,,ADT AU,3405872.0,0.04,Listed,ART,0.042316186287699224
Asset-class_Australian_Shares_Index_Superannuation,Equity,Judo Capital,,JDO AU,3347090.0,0.04,Listed,ART,0.04158585054332494
Asset-class_Australian_Shares_Index_Superannuation,Equity,Amotiv,,AOV AU,3337574.0,0.04,Listed,ART,0.0414676191979562
Asset-class_Australian_Shares_Index_Superannuation,Equity,Capstone Copper,,CSC AU,3326708.0,0.04,Listed,ART,0.0413326148054828
Asset-class_Australian_Shares_Index_Superannuation,Equity,Nick Scali,,NCK AU,3321909.0,0.04,Listed,ART,0.04127298972914562
Asset-class_Australian_Shares_Index_Superannuation,Equity,Nanosonics,,NAN AU,3315710.0,0.04,Listed,ART,0.04119597038173695
Asset-class_Australian_Shares_Index_Superannuation,Equity,Nufarm,,NUF AU,3272115.0,0.04,Listed,ART,0.04065432520505027
Asset-class_Australian_Shares_Index_Superannuation,Equity,News,,NWS AU,3218775.0,0.04,Listed,ART,0.03999160347722671
Asset-class_Australian_Shares_Index_Superannuation,Equity,Imdex,,IMD AU,3207258.0,0.04,Listed,ART,0.039848510748705074
Asset-class_Australian_Shares_Index_Superannuation,Equity,Service Stream,,SSM AU,3185080.0,0.04,Listed,ART,0.039572960645974084
Asset-class_Australian_Shares_Index_Superannuation,Equity,Dicker Data,,DDR AU,3114731.0,0.04,Listed,ART,0.03869891094911133
Asset-class_Australian_Shares_Index_Superannuation,Equity,Idp Education,,IEL AU,3068242.0,0.04,Listed,ART,0.038121309329224015
Asset-class_Australian_Shares_Index_Superannuation,Equity,Collins Foods,,CKF AU,3058578.0,0.04,Listed,ART,0.03800123916091342
Asset-class_Australian_Shares_Index_Superannuation,Equity,Siteminder,,SDR AU,3050216.0,0.04,Listed,ART,0.037897345664699315
Asset-class_Australian_Shares_Index_Superannuation,Equity,Ridley,,RIC AU,2986198.0,0.04,Listed,ART,0.03710195534651768
Asset-class_Australian_Shares_Index_Superannuation,Equity,Smartgroup,,SIQ AU,2940928.0,0.04,Listed,ART,0.03653949916694189
Asset-class_Australian_Shares_Index_Superannuation,Equity,Aussie Broadband,,ABB AU,2852760.0,0.04,Listed,ART,0.03544405767277715
Asset-class_Australian_Shares_Index_Superannuation,Equity,Develop Global,,DVP AU,2794976.0,0.03,Listed,ART,0.034726121558780965
Asset-class_Australian_Shares_Index_Superannuation,Equity,Hansen Technologies,,HSN AU,2607739.0,0.03,Listed,ART,0.032399799321201295
Asset-class_Australian_Shares_Index_Superannuation,Equity,Ooh!Media,,OML AU,2575361.0,0.03,Listed,ART,0.031997519529235206
Asset-class_Australian_Shares_Index_Superannuation,Equity,Credit,,CCP AU,2553266.0,0.03,Listed,ART,0.031723000658289174
Asset-class_Australian_Shares_Index_Superannuation,Equity,Infratil,,IFT AU,2542220.0,0.03,Listed,ART,0.031585759859535156
Asset-class_Australian_Shares_Index_Superannuation,Equity,Spark New Zealand,,SPK AU,2475272.0,0.03,Listed,ART,0.03075396581689677
Asset-class_Australian_Shares_Index_Superannuation,Equity,G8 Education,,GEM AU,2449340.0,0.03,Listed,ART,0.03043177421873553
Asset-class_Australian_Shares_Index_Superannuation,Equity,Silex Systems,,SLX AU,2390683.0,0.03,Listed,ART,0.029702991534278342
Asset-class_Australian_Shares_Index_Superannuation,Equity,Clarity Pharmaceuticals,,CU6 AU,2356583.0,0.03,Listed,ART,0.029279316788894328
Asset-class_Australian_Shares_Index_Superannuation,Equity,Fletcher Building,,FBU AU,2299567.0,0.03,Listed,ART,0.028570922675028785
Asset-class_Australian_Shares_Index_Superannuation,Equity,Perenti,,PRN AU,2103248.0,0.03,Listed,ART,0.026131761316112535
Asset-class_Australian_Shares_Index_Superannuation,Equity,Johns Lyng,,JLG AU,2043427.0,0.03,Listed,ART,0.02538851653770734
Asset-class_Australian_Shares_Index_Superannuation,Equity,Gqg Partners,,GQG AU,2014261.0,0.03,Listed,ART,0.02502614417337097
Asset-class_Australian_Shares_Index_Superannuation,Equity,Kelsian,,KLS AU,1950304.0,0.02,Listed,ART,0.024231511748428875
Asset-class_Australian_Shares_Index_Superannuation,Equity,Domain Australia,,DHG AU,1902792.0,0.02,Listed,ART,0.02364119988618004
Asset-class_Australian_Shares_Index_Superannuation,Equity,Mac Copper,,MAC AU,1863156.0,0.02,Listed,ART,0.02314874322318764
Asset-class_Australian_Shares_Index_Superannuation,Equity,Polynovo,,PNV AU,1817874.0,0.02,Listed,ART,0.02258613794985981
Asset-class_Australian_Shares_Index_Superannuation,Equity,Stanmore Resources,,SMR AU,1807923.0,0.02,Listed,ART,0.02246250195597957
Asset-class_Australian_Shares_Index_Superannuation,Equity,Southern Cross Gold Consolidated,,SX2 AU,1787913.0,0.02,Listed,ART,0.022213888124450708
Asset-class_Australian_Shares_Index_Superannuation,Equity,Pwr,,PWH AU,1761382.0,0.02,Listed,ART,0.021884254263166744
Asset-class_Australian_Shares_Index_Superannuation,Equity,Audinate,,AD8 AU,1753822.0,0.02,Listed,ART,0.021790325199380726
Asset-class_Australian_Shares_Index_Superannuation,Equity,Lifestyle Communities,,LIC AU,1733599.0,0.02,Listed,ART,0.021539064953753132
Asset-class_Australian_Shares_Index_Superannuation,Equity,Healius,,HLS AU,1652841.0,0.02,Listed,ART,0.020535688851473888
Asset-class_Australian_Shares_Index_Superannuation,Equity,Nuix,,NXL AU,1639624.0,0.02,Listed,ART,0.02037147450807974
Asset-class_Australian_Shares_Index_Superannuation,Equity,Propel Funeral Partners,,PFP AU,1605130.0,0.02,Listed,ART,0.019942904517837038
Asset-class_Australian_Shares_Index_Superannuation,Equity,Ma Financial,,MAF AU,1602157.0,0.02,Listed,ART,0.019905966540768802
Asset-class_Australian_Shares_Index_Superannuation,Equity,Select Harvests,,SHV AU,1602000.0,0.02,Listed,ART,0.01990401589751293
Asset-class_Australian_Shares_Index_Superannuation,Equity,Bannerman Energy,,BMN AU,1561821.0,0.02,Listed,ART,0.019404812742240662
Asset-class_Australian_Shares_Index_Superannuation,Equity,Myer,,MYR AU,1551249.0,0.02,Listed,ART,0.019273461146692282
Asset-class_Australian_Shares_Index_Superannuation,Equity,Chalice Mining,,CHN AU,1538163.0,0.02,Listed,ART,0.01911087441009125
Asset-class_Australian_Shares_Index_Superannuation,Equity,Regis Healthcare,,REG AU,1520231.0,0.02,Listed,ART,0.018888078646624208
Asset-class_Australian_Shares_Index_Superannuation,Equity,Superloop,,SLC AU,1510791.0,0.02,Listed,ART,0.018770791561685055
Asset-class_Australian_Shares_Index_Superannuation,Equity,Tuas,,TUA AU,1481627.0,0.02,Listed,ART,0.01840844404630736
Asset-class_Australian_Shares_Index_Superannuation,Equity,Mcmillan Shakespeare,,MMS AU,1473987.0,0.02,Listed,ART,0.018313521024174405
Asset-class_Australian_Shares_Index_Superannuation,Equity,Amplitude Energy,,AEL AU,1444852.0,0.02,Listed,ART,0.017951533818697477
Asset-class_Australian_Shares_Index_Superannuation,Equity,Gwa,,GWA AU,1332143.0,0.02,Listed,ART,0.016551183177128944
Asset-class_Australian_Shares_Index_Superannuation,Equity,Redox,,RDX AU,1325546.0,0.02,Listed,ART,0.01646921888694424
Asset-class_Australian_Shares_Index_Superannuation,Equity,Fleetpartners,,FPR AU,1321798.0,0.02,Listed,ART,0.01642265193839001
Asset-class_Australian_Shares_Index_Superannuation,Equity,Wa1 Resources,,WA1 AU,1269861.0,0.02,Listed,ART,0.015777361755075946
Asset-class_Australian_Shares_Index_Superannuation,Equity,Star Entertainment,,SGR AU,1215546.0,0.02,Listed,ART,0.015102526159899035
Asset-class_Australian_Shares_Index_Superannuation,Equity,Gentrack,,GTK AU,1149006.0,0.01,Listed,ART,0.014275801304830053
Asset-class_Australian_Shares_Index_Superannuation,Equity,Ora Banda Mining,,OBM AU,1148253.0,0.01,Listed,ART,0.014266445671889462
Asset-class_Australian_Shares_Index_Superannuation,Equity,Jumbo Interactive,,JIN AU,1105854.0,0.01,Listed,ART,0.013739660172489555
Asset-class_Australian_Shares_Index_Superannuation,Equity,Catalyst Metals,,CYL AU,974886.0,0.01,Listed,ART,0.012112450962710856
Asset-class_Australian_Shares_Index_Superannuation,Equity,Guzman Y Gomez,,GYG AU,964712.0,0.01,Listed,ART,0.011986044309938512
Asset-class_Australian_Shares_Index_Superannuation,Equity,Strike Energy,,STX AU,940803.0,0.01,Listed,ART,0.011688987433475566
Asset-class_Australian_Shares_Index_Superannuation,Equity,Alpha Hpa,,A4N AU,903186.0,0.01,Listed,ART,0.011221615794264117
Asset-class_Australian_Shares_Index_Superannuation,Equity,Australian Clinical Labs,,ACL AU,876918.0,0.01,Listed,ART,0.01089524957104572
Asset-class_Australian_Shares_Index_Superannuation,Equity,Accent,,AX1 AU,863256.0,0.01,Listed,ART,0.010725506334346706
Asset-class_Australian_Shares_Index_Superannuation,Equity,Maas,,MGH AU,772589.0,0.01,Listed,ART,0.009599016066319362
Asset-class_Australian_Shares_Index_Superannuation,Equity,Eqt,,EQT AU,760913.0,0.01,Listed,ART,0.009453947845583182
Asset-class_Australian_Shares_Index_Superannuation,Equity,Appen,,APX AU,753470.0,0.01,Listed,ART,0.009361472445879567
Asset-class_Australian_Shares_Index_Superannuation,Equity,Lotus Resources,,LOT AU,746482.0,0.01,Listed,ART,0.009274650184274187
Asset-class_Australian_Shares_Index_Superannuation,Equity,Clinuvel Pharmaceuticals,,CUV AU,596604.0,0.01,Listed,ART,0.007412494070237081
Asset-class_Australian_Shares_Index_Superannuation,Equity,Iperionx,,IPX AU,567749.0,0.01,Listed,ART,0.00705398571897445
Asset-class_Australian_Shares_Index_Superannuation,Equity,Vulcan Energy Resources,,VUL AU,543790.0,0.01,Listed,ART,0.0067563076185446665
Asset-class_Australian_Shares_Index_Superannuation,Equity,Mystate,,MYS AU,493943.0,0.01,Listed,ART,0.006136984597044463
Asset-class_Australian_Shares_Index_Superannuation,Equity,Australian Finance,,AFG AU,477288.0,0.01,Listed,ART,0.0059300548936904824
Asset-class_Australian_Shares_Index_Superannuation,Equity,Catapult International,,CAT AU,456108.0,0.01,Listed,ART,0.005666904421337595
Asset-class_Australian_Shares_Index_Superannuation,Equity,Australian Ethical Investment,,AEF AU,435305.0,0.01,Listed,ART,0.005408437977694673
Asset-class_Australian_Shares_Index_Superannuation,Equity,Bravura Solutions,,BVS AU,405352.0,0.01,Listed,ART,0.005036287548120263
Asset-class_Australian_Shares_Index_Superannuation,Equity,Weebit Nano,,WBT AU,397994.0,0.0,Listed,ART,0.004944868229160276
Asset-class_Australian_Shares_Index_Superannuation,Equity,Brainchip,,BRN AU,396509.0,0.0,Listed,ART,0.004926417877345165
Asset-class_Australian_Shares_Index_Superannuation,Equity,Pantoro Gold,,PNR AU,368965.0,0.0,Listed,ART,0.004584198018493045
Asset-class_Australian_Shares_Index_Superannuation,Equity,Tyro Payments,,TYR AU,343985.0,0.0,Listed,ART,0.004273834524660416
Asset-class_Australian_Shares_Index_Superannuation,Equity,Infomedia,,IFM AU,343807.0,0.0,Listed,ART,0.00427162296733847
Asset-class_Australian_Shares_Index_Superannuation,Equity,Integral Diagnostics,,IDX AU,247079.0,0.0,Listed,ART,0.0030698279300509345
Asset-class_Australian_Shares_Index_Superannuation,Equity,Bannerman Resources,,BMNXX AU,231971.0,0.0,Listed,ART,0.002882118896230944
Asset-class_Australian_Shares_Index_Superannuation,Equity,Kogancom,,KGN AU,208538.0,0.0,Listed,ART,0.0025909760719323043
Asset-class_Australian_Shares_Index_Superannuation,Equity,Vulcan Steel,,VSL AU,112018.0,0.0,Listed,ART,0.0013917653263468188
Asset-class_Australian_Shares_Index_Superannuation,Equity,,,,,,Listed,ART,
Asset-class_Australian_Shares_Index_Superannuation,Property,GOODMAN GROUP,,GMG AU,210199650.0,2.61,Listed,ART,2.611621208022256
Asset-class_Australian_Shares_Index_Superannuation,Property,SCENTRE GROUP,,SCG AU,59822506.0,0.74,Listed,ART,0.7432634896710754
Asset-class_Australian_Shares_Index_Superannuation,Property,STOCKLAND,,SGP AU,42579788.0,0.53,Listed,ART,0.5290316961702436
Asset-class_Australian_Shares_Index_Superannuation,Property,VICINITY LTD.,,VCX AU,32733031.0,0.41,Listed,ART,0.4066908672895029
Asset-class_Australian_Shares_Index_Superannuation,Property,GPT GROUP,,GPT AU,30558842.0,0.38,Listed,ART,0.3796777009847602
Asset-class_Australian_Shares_Index_Superannuation,Property,MIRVAC GROUP,,MGR AU,28149361.0,0.35,Listed,ART,0.3497411540879092
Asset-class_Australian_Shares_Index_Superannuation,Property,CHARTER HALL GROUP,,CHC AU,28148229.0,0.35,Listed,ART,0.3497270895772999
Asset-class_Australian_Shares_Index_Superannuation,Property,DEXUS,,DXS AU,23767539.0,0.3,Listed,ART,0.29529929719148473
Asset-class_Australian_Shares_Index_Superannuation,Property,LENDLEASE CORP. LTD.,,LLC AU,10728579.0,0.13,Listed,ART,0.13329700809845405
Asset-class_Australian_Shares_Index_Superannuation,Property,NATIONAL STORAGE REIT,,NSR AU,9753639.0,0.12,Listed,ART,0.12118388621385902
Asset-class_Australian_Shares_Index_Superannuation,Property,REGION GROUP,,RGN AU,7877718.0,0.1,Listed,ART,0.09787654451193745
Asset-class_Australian_Shares_Index_Superannuation,Property,CHARTER HALL LONG WALE REIT,,CLW AU,7855035.0,0.1,Listed,ART,0.09759472004714138
Asset-class_Australian_Shares_Index_Superannuation,Property,HOMECO DAILY NEEDS REIT,,HDN AU,6742149.0,0.08,Listed,ART,0.08376769093595562
Asset-class_Australian_Shares_Index_Superannuation,Property,INGENIA COMMUNITIES GROUP,,INA AU,6171374.0,0.08,Listed,ART,0.0766761087425081
Asset-class_Australian_Shares_Index_Superannuation,Property,CHARTER HALL RETAIL REIT,,CQR AU,5841697.0,0.07,Listed,ART,0.07258004366819826
Asset-class_Australian_Shares_Index_Superannuation,Property,BWP TRUST,,BWP AU,5775697.0,0.07,Listed,ART,0.07176002803197112
Asset-class_Australian_Shares_Index_Superannuation,Property,WAYPOINT REIT LTD.,,WPR AU,4965952.0,0.06,Listed,ART,0.06169936801141457
Asset-class_Australian_Shares_Index_Superannuation,Property,CENTURIA INDUSTRIAL REIT,,CIP AU,4722166.0,0.06,Listed,ART,0.05867045389181963
Asset-class_Australian_Shares_Index_Superannuation,Property,HMC CAPITAL LTD.,,HMC AU,4503396.0,0.06,Listed,ART,0.05595235054731345
Asset-class_Australian_Shares_Index_Superannuation,Property,ARENA REIT,,ARF AU,4377196.0,0.05,Listed,ART,0.0543843812550125
Asset-class_Australian_Shares_Index_Superannuation,Property,DIGICO INFRASTRUCTURE REIT,,DGT AU,4362043.0,0.05,Listed,ART,0.054196113119622344
Asset-class_Australian_Shares_Index_Superannuation,Property,CENTURIA CAPITAL GROUP,,CNI AU,3072456.0,0.04,Listed,ART,0.03817366608514918
Asset-class_Australian_Shares_Index_Superannuation,Property,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,,CQE AU,2616691.0,0.03,Listed,ART,0.0325110232602241
Asset-class_Australian_Shares_Index_Superannuation,Property,GROWTHPOINT PROPERTIES AUSTRALIA LTD.,,GOZ AU,1291136.0,0.02,Listed,ART,0.01604169255296583
Asset-class_Australian_Shares_Index_Superannuation,Property,RURAL FUNDS TRUST,,RFF AU,1257197.0,0.02,Listed,ART,0.015620018148755034
Asset-class_Australian_Shares_Index_Superannuation,Property,ABACUS STORAGE KING,,ASK AU,1171375.0,0.01,Listed,ART,0.014553724483114363
Asset-class_Australian_Shares_Index_Superannuation,Property,CROMWELL PROPERTY GROUP,,CMW AU,891110.0,0.01,Listed,ART,0.011071577781793225
Asset-class_Australian_Shares_Index_Superannuation,Property,ABACUS GROUP,,ABG AU,797260.0,0.01,Listed,ART,0.009905540396036928
Asset-class_Australian_Shares_Index_Superannuation,Property,DEXUS INDUSTRIA REIT,,DXI AU,745503.0,0.01,Listed,ART,0.009262486619003484
Asset-class_Australian_Shares_Index_Superannuation,Property,HEALTHCO REIT,,HCW AU,698675.0,0.01,Listed,ART,0.008680673100621003
Asset-class_Australian_Shares_Index_Superannuation,Property,CENTURIA OFFICE REIT,,COF AU,670767.0,0.01,Listed,ART,0.008333930731290297
Asset-class_Australian_Shares_Index_Superannuation,Property,GDI PROPERTY GROUP PARTNERSHIP,,GDI AU,400914.0,0.0,Listed,ART,0.004981147708823658
Asset-class_Australian_Shares_Index_Superannuation,Property,,,,,,Listed,ART,
Asset-class_Australian_Shares_Index_Superannuation,Infrastructure,TRANSURBAN GROUP,,TCL AU,132259383.0,1.64,Listed,ART,1.6432539711780596
Asset-class_Australian_Shares_Index_Superannuation,Infrastructure,APA GROUP,,APA AU,34500840.0,0.43,Listed,ART,0.42865497368136707
Asset-class_Australian_Shares_Index_Superannuation,Infrastructure,ATLAS ARTERIA LTD.,,ALX AU,20380717.0,0.25,Listed,ART,0.2532197972351511
Asset-class_Australian_Shares_Index_Superannuation,Infrastructure,,,,,,Listed,ART,
Asset-class_Australian_Shares_Index_Superannuation,Assettotal,,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Kind,SWAPS,,,0.0,0.0,,ART,0.0
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Kind,FORWARDS,,,1.0,0.0,,ART,1.2424479336774615e-08
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Kind,FUTURES,,,91976.0,0.0,,ART,0.0011427539114791819
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Kind,OPTIONS,,,0.0,0.0,,ART,0.0
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Kind,OTHERS,,,0.0,0.0,,ART,0.0
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Kind,,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,CASH,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,FIXED INCOME,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,EQUITIES,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,PROPERTY,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,INFRASTRUCTURE,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,ALTERNATIVES,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Assetclass,,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Currency,AUD,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Currency,USD,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Currency,CURRENCIES OF OTHER DEVELOPED MARKETS,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Derivatives By Currency,CURRENCIES OF EMERGING MARKETS,,,,,,ART,
Asset-class_Australian_Shares_Index_Superannuation,Optiontotal,,,,,,,ART,
