PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - ASSETS - 2025-06-30,,,,,,,,,,,,,
LISTED EQUITY,-,-,-,-,"CITIGROUP, INC.",-,C US,-,,"33,747","$4,383,207",0.16%,
LISTED EQUITY,-,-,-,-,"TRAVELERS COS., INC.",-,TRV US,-,,"10,729","$4,379,819",0.16%,
LISTED EQUITY,-,-,-,-,PROCTER & GAMBLE CO.,-,PG US,-,,"17,999","$4,375,787",0.16%,
LISTED EQUITY,-,-,-,-,FLEX LTD.,-,FLEX US,-,,"57,119","$4,350,959",0.16%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN LN,-,,"20,437","$4,324,777",0.16%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"3,335,380","$4,202,579",0.15%,
LISTED EQUITY,-,-,-,-,SIMS LTD.,-,SGM AU,-,,"272,183","$4,175,278",0.15%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE CO.,-,CL US,-,,"29,707","$4,120,518",0.15%,
LISTED EQUITY,-,-,-,-,CINTAS CORP.,-,CTAS US,-,,"12,097","$4,113,989",0.15%,
LISTED EQUITY,-,-,-,-,"HUDBAY MINERALS, INC.",-,HBM CN,-,,"253,947","$4,103,596",0.15%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"925,964","$4,064,981",0.15%,
LISTED EQUITY,-,-,-,-,ALS LTD.,-,ALQ AU,-,,"237,691","$4,064,505",0.15%,
LISTED EQUITY,-,-,-,-,SCHNEIDER ELECTRIC SE,-,SU FP,-,,"10,019","$4,052,050",0.15%,
LISTED EQUITY,-,-,-,-,BANCO BILBAO VIZCAYA ARGENTARIA SA,-,BBVA SM,-,,"173,114","$4,048,060",0.15%,
LISTED EQUITY,-,-,-,-,GEBERIT AG,-,GEBN SW,-,,"3,311","$3,960,337",0.15%,
LISTED EQUITY,-,-,-,-,SINGAPORE EXCHANGE LTD.,-,SGX SP,-,,"222,055","$3,958,592",0.15%,
LISTED EQUITY,-,-,-,-,"ELECTRONIC ARTS, INC.",-,EA US,-,,"16,114","$3,926,772",0.14%,
LISTED EQUITY,-,-,-,-,ABBOTT LABORATORIES,-,ABT US,-,,"18,678","$3,876,356",0.14%,
LISTED EQUITY,-,-,-,-,COMPUTERSHARE LTD.,-,CPU AU,-,,"95,669","$3,816,232",0.14%,
LISTED EQUITY,-,-,-,-,AMERICAN EXPRESS CO.,-,AXP US,-,,"7,828","$3,810,464",0.14%,
LISTED EQUITY,-,-,-,-,NOVO NORDISK AS,-,NOVOB DC,-,,"35,988","$3,798,090",0.14%,
LISTED EQUITY,-,-,-,-,NETWEALTH GROUP LTD.,-,NWL AU,-,,"112,575","$3,781,398",0.14%,
LISTED EQUITY,-,-,-,-,CHAMPION IRON LTD.,-,CIA AU,-,,"895,301","$3,733,405",0.14%,
LISTED EQUITY,-,-,-,-,"INTUIT, INC.",-,INTU US,-,,"3,096","$3,720,685",0.14%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"1,364,541","$3,711,550",0.14%,
LISTED EQUITY,-,-,-,-,RAMSAY HEALTH CARE LTD.,-,RHC AU,-,,"100,045","$3,670,660",0.14%,
LISTED EQUITY,-,-,-,-,ALCOA CORP.,-,AAI AU,-,,"81,383","$3,662,210",0.13%,
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"1,449,151","$3,651,859",0.13%,
LISTED EQUITY,-,-,-,-,CODAN LTD.,-,CDA AU,-,,"178,283","$3,585,280",0.13%,
LISTED EQUITY,-,-,-,-,SONIC HEALTHCARE LTD.,-,SHL AU,-,,"133,795","$3,584,369",0.13%,
LISTED EQUITY,-,-,-,-,ILUKA RESOURCES LTD.,-,ILU AU,-,,"941,254","$3,576,765",0.13%,
LISTED EQUITY,-,-,-,-,MOODY'S CORP.,-,MCO US,-,,"4,648","$3,557,475",0.13%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,"31,151","$3,539,299",0.13%,
LISTED EQUITY,-,-,-,-,DAITO TRUST CONSTRUCTION CO. LTD.,-,1878 JP,-,,"21,119","$3,497,012",0.13%,
LISTED EQUITY,-,-,-,-,RIDLEY CORP. LTD.,-,RIC AU,-,,"1,183,025","$3,478,092",0.13%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"146,316","$3,381,373",0.12%,
LISTED EQUITY,-,-,-,-,"MERCK & CO., INC.",-,MRK US,-,,"27,951","$3,376,263",0.12%,
LISTED EQUITY,-,-,-,-,SEEK LTD.,-,SEK AU,-,,"137,257","$3,301,022",0.12%,
LISTED EQUITY,-,-,-,-,"METTLER-TOLEDO INTERNATIONAL, INC.",-,MTD US,-,,"1,840","$3,298,451",0.12%,
LISTED EQUITY,-,-,-,-,"VERISIGN, INC.",-,VRSN US,-,,"7,476","$3,294,691",0.12%,
LISTED EQUITY,-,-,-,-,NESTLE SA,-,NESN SW,-,,"21,795","$3,293,545",0.12%,
LISTED EQUITY,-,-,-,-,HUB24 LTD.,-,HUB AU,-,,"35,348","$3,151,953",0.12%,
LISTED EQUITY,-,-,-,-,"SERVICENOW, INC.",-,NOW US,-,,"1,996","$3,130,506",0.12%,
LISTED EQUITY,-,-,-,-,ASX LTD.,-,ASX AU,-,,"44,161","$3,080,628",0.11%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"72,093","$3,063,447",0.11%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE AHOLD DELHAIZE NV,-,AD NA,-,,"47,941","$3,048,428",0.11%,
LISTED EQUITY,-,-,-,-,CHUBB LTD.,-,CB US,-,,"6,886","$3,044,068",0.11%,
LISTED EQUITY,-,-,-,-,CLOROX CO.,-,CLX US,-,,"16,514","$3,025,700",0.11%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,"11,704","$3,012,459",0.11%,
LISTED EQUITY,-,-,-,-,"ADVANCED MICRO DEVICES, INC.",-,AMD US,-,,"13,572","$2,938,720",0.11%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,"64,834","$2,889,577",0.11%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWS AU,-,,"55,524","$2,881,693",0.11%,
LISTED EQUITY,-,-,-,-,ZURICH INSURANCE GROUP AG,-,ZURN SW,-,,"2,674","$2,843,269",0.10%,
LISTED EQUITY,-,-,-,-,SERVICE STREAM LTD.,-,SSM AU,-,,"1,430,569","$2,839,680",0.10%,
LISTED EQUITY,-,-,-,-,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,-,,"9,974","$2,837,162",0.10%,
LISTED EQUITY,-,-,-,-,"AUTODESK, INC.",-,ADSK US,-,,"5,918","$2,795,497",0.10%,
LISTED EQUITY,-,-,-,-,"PAYPAL HOLDINGS, INC.",-,PYPL US,-,,"24,626","$2,792,693",0.10%,
LISTED EQUITY,-,-,-,-,"INTUITIVE SURGICAL, INC.",-,ISRG US,-,,"3,366","$2,790,749",0.10%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,"10,939","$2,781,270",0.10%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,"17,073","$2,775,764",0.10%,
LISTED EQUITY,-,-,-,-,TOYOTA MOTOR CORP.,-,7203 JP,-,,"104,830","$2,760,790",0.10%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,"26,900","$2,739,438",0.10%,
LISTED EQUITY,-,-,-,-,"DELL TECHNOLOGIES, INC.",-,DELL US,-,,"14,429","$2,699,281",0.10%,
LISTED EQUITY,-,-,-,-,JOHNSON & JOHNSON,-,JNJ US,-,,"11,497","$2,679,741",0.10%,
LISTED EQUITY,-,-,-,-,ALLSTATE CORP.,-,ALL US,-,,"8,716","$2,677,472",0.10%,
LISTED EQUITY,-,-,-,-,FAIR ISAAC CORP.,-,FICO US,-,,948,"$2,644,782",0.10%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,"5,775","$2,642,505",0.10%,
LISTED EQUITY,-,-,-,-,"O'REILLY AUTOMOTIVE, INC.",-,ORLY US,-,,"19,128","$2,630,709",0.10%,
LISTED EQUITY,-,-,-,-,"SNAP-ON, INC.",-,SNA US,-,,"5,533","$2,627,363",0.10%,
LISTED EQUITY,-,-,-,-,BANK OF QUEENSLAND LTD.,-,BOQ AU,-,,"333,452","$2,594,254",0.10%,
LISTED EQUITY,-,-,-,-,MONSTER BEVERAGE CORP.,-,MNST US,-,,"26,921","$2,573,153",0.09%,
LISTED EQUITY,-,-,-,-,"CROWN HOLDINGS, INC.",-,CCK US,-,,"16,345","$2,568,373",0.09%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"16,327","$2,548,909",0.09%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,"11,217","$2,513,507",0.09%,
LISTED EQUITY,-,-,-,-,RELX PLC,-,REL LN,-,,"30,095","$2,477,502",0.09%,
LISTED EQUITY,-,-,-,-,"AUTOMATIC DATA PROCESSING, INC.",-,ADP US,-,,"5,163","$2,429,805",0.09%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"17,707","$2,420,562",0.09%,
LISTED EQUITY,-,-,-,-,"RPM INTERNATIONAL, INC.",-,RPM US,-,,"14,329","$2,401,646",0.09%,
LISTED EQUITY,-,-,-,-,NEXT PLC,-,NXT LN,-,,"9,220","$2,398,261",0.09%,
LISTED EQUITY,-,-,-,-,HSBC HOLDINGS PLC,-,HSBA LN,-,,"128,714","$2,373,305",0.09%,
LISTED EQUITY,-,-,-,-,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,-,,"56,746","$2,366,319",0.09%,
LISTED EQUITY,-,-,-,-,"DOCUSIGN, INC.",-,DOCU US,-,,"19,756","$2,348,012",0.09%,
LISTED EQUITY,-,-,-,-,"APPLIED MATERIALS, INC.",-,AMAT US,-,,"8,391","$2,343,921",0.09%,
LISTED EQUITY,-,-,-,-,A2 MILK CO. LTD.,-,A2M AU,-,,"291,788","$2,337,221",0.09%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,"7,832","$2,318,208",0.09%,
LISTED EQUITY,-,-,-,-,"PPG INDUSTRIES, INC.",-,PPG US,-,,"13,315","$2,311,057",0.09%,
LISTED EQUITY,-,-,-,-,"VERTEX PHARMACEUTICALS, INC.",-,VRTX US,-,,"3,386","$2,300,305",0.08%,
LISTED EQUITY,-,-,-,-,NICKEL INDUSTRIES LTD.,-,NIC AU,-,,"3,307,108","$2,298,440",0.08%,
LISTED EQUITY,-,-,-,-,"AMERICAN WATER WORKS CO., INC.",-,AWK US,-,,"10,797","$2,291,799",0.08%,
LISTED EQUITY,-,-,-,-,"AMERICAN INTERNATIONAL GROUP, INC.",-,AIG US,-,,"17,420","$2,275,179",0.08%,
LISTED EQUITY,-,-,-,-,"GILEAD SCIENCES, INC.",-,GILD US,-,,"13,412","$2,268,997",0.08%,
LISTED EQUITY,-,-,-,-,ACCENTURE PLC,-,ACN US,-,,"4,958","$2,260,953",0.08%,
LISTED EQUITY,-,-,-,-,ESSILORLUXOTTICA SA,-,EL FP,-,,"5,392","$2,249,424",0.08%,
LISTED EQUITY,-,-,-,-,KINROSS GOLD CORP.,-,K CN,-,,"93,770","$2,231,469",0.08%,
LISTED EQUITY,-,-,-,-,ASICS CORP.,-,7936 JP,-,,"57,349","$2,229,459",0.08%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"6,069","$2,224,467",0.08%,
LISTED EQUITY,-,-,-,-,"AMGEN, INC.",-,AMGN US,-,,"5,216","$2,222,368",0.08%,
LISTED EQUITY,-,-,-,-,"ANALOG DEVICES, INC.",-,ADI US,-,,"6,117","$2,221,582",0.08%,
LISTED EQUITY,-,-,-,-,"T. ROWE PRICE GROUP, INC.",-,TROW US,-,,"14,724","$2,168,090",0.08%,
LISTED EQUITY,-,-,-,-,"JABIL, INC.",-,JBL US,-,,"6,480","$2,156,391",0.08%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM AU,-,,"24,532","$2,141,903",0.08%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,"3,465","$2,137,082",0.08%,
LISTED EQUITY,-,-,-,-,IMDEX LTD.,-,IMD AU,-,,"785,615","$2,136,873",0.08%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,"13,030","$2,136,199",0.08%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH US,-,,"15,149","$2,121,993",0.08%,
LISTED EQUITY,-,-,-,-,RECRUIT HOLDINGS CO. LTD.,-,6098 JP,-,,"23,407","$2,110,430",0.08%,
LISTED EQUITY,-,-,-,-,INCYTE CORP.,-,INCY US,-,,"20,188","$2,097,771",0.08%,
LISTED EQUITY,-,-,-,-,ORACLE CORP.,-,ORCL US,-,,"6,238","$2,081,158",0.08%,
LISTED EQUITY,-,-,-,-,"THERMO FISHER SCIENTIFIC, INC.",-,TMO US,-,,"3,359","$2,078,455",0.08%,
LISTED EQUITY,-,-,-,-,"PALANTIR TECHNOLOGIES, INC.",-,PLTR US,-,,"9,803","$2,039,180",0.08%,
LISTED EQUITY,-,-,-,-,"LIFE360, INC.",-,360 AU,-,,"62,681","$2,017,059",0.07%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"60,440","$2,016,422",0.07%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"31,177","$2,012,685",0.07%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309 JP,-,,"49,388","$2,002,921",0.07%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,"6,674","$1,995,792",0.07%,
LISTED EQUITY,-,-,-,-,FEDEX CORP.,-,FDX US,-,,"5,751","$1,994,630",0.07%,
LISTED EQUITY,-,-,-,-,"MOTOROLA SOLUTIONS, INC.",-,MSI US,-,,"3,092","$1,983,458",0.07%,
LISTED EQUITY,-,-,-,-,BANCO BPM SPA,-,BAMI IM,-,,"110,448","$1,960,921",0.07%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"46,646","$1,959,559",0.07%,
LISTED EQUITY,-,-,-,-,"BORGWARNER, INC.",-,BWA US,-,,"38,345","$1,958,930",0.07%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,"3,672","$1,955,796",0.07%,
LISTED EQUITY,-,-,-,-,ALLEGION PLC,-,ALLE US,-,,"8,837","$1,943,355",0.07%,
LISTED EQUITY,-,-,-,-,AXIS CAPITAL HOLDINGS LTD.,-,AXS US,-,,"12,236","$1,938,405",0.07%,
LISTED EQUITY,-,-,-,-,NORSK HYDRO ASA,-,NHY NO,-,,"222,939","$1,934,262",0.07%,
LISTED EQUITY,-,-,-,-,NINE ENTERTAINMENT CO. HOLDINGS LTD.,-,NEC AU,-,,"1,186,856","$1,928,640",0.07%,
LISTED EQUITY,-,-,-,-,TRACTOR SUPPLY CO.,-,TSCO US,-,,"23,826","$1,918,544",0.07%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"22,343","$1,899,750",0.07%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,"13,526","$1,898,810",0.07%,
LISTED EQUITY,-,-,-,-,ROYAL CARIBBEAN CRUISES LTD.,-,RCL US,-,,"3,948","$1,886,295",0.07%,
LISTED EQUITY,-,-,-,-,REECE LTD.,-,REH AU,-,,"129,866","$1,863,581",0.07%,
LISTED EQUITY,-,-,-,-,BEGA CHEESE LTD.,-,BGA AU,-,,"340,898","$1,861,306",0.07%,
LISTED EQUITY,-,-,-,-,"ILLINOIS TOOL WORKS, INC.",-,ITW US,-,,"4,922","$1,857,012",0.07%,
LISTED EQUITY,-,-,-,-,"TWILIO, INC.",-,TWLO US,-,,"9,407","$1,785,008",0.07%,
LISTED EQUITY,-,-,-,-,EXPERIAN PLC,-,EXPN LN,-,,"22,591","$1,772,356",0.07%,
LISTED EQUITY,-,-,-,-,ADIDAS AG,-,ADS GR,-,,"4,984","$1,767,009",0.07%,
LISTED EQUITY,-,-,-,-,UNIBAIL-RODAMCO-WESTFIELD,-,URW AU,-,,"246,772","$1,766,887",0.07%,
LISTED EQUITY,-,-,-,-,"ADOBE, INC.",-,ADBE US,-,,"2,991","$1,765,950",0.06%,
LISTED EQUITY,-,-,-,-,BRISTOL-MYERS SQUIBB CO.,-,BMY US,-,,"24,930","$1,760,871",0.06%,
LISTED EQUITY,-,-,-,-,"WALMART, INC.",-,WMT US,-,,"11,692","$1,744,405",0.06%,
LISTED EQUITY,-,-,-,-,"AUTOZONE, INC.",-,AZO US,-,,306,"$1,733,637",0.06%,
LISTED EQUITY,-,-,-,-,"DOLLARAMA, INC.",-,DOL CN,-,,"7,723","$1,657,055",0.06%,
LISTED EQUITY,-,-,-,-,"METLIFE, INC.",-,MET US,-,,"13,498","$1,656,356",0.06%,
LISTED EQUITY,-,-,-,-,"CBRE GROUP, INC.",-,CBRE US,-,,"7,739","$1,654,680",0.06%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"86,111","$1,643,217",0.06%,
LISTED EQUITY,-,-,-,-,"GODADDY, INC.",-,GDDY US,-,,"5,944","$1,633,061",0.06%,
LISTED EQUITY,-,-,-,-,ASAHI KASEI CORP.,-,3407 JP,-,,"150,500","$1,632,792",0.06%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,"23,693","$1,616,118",0.06%,
LISTED EQUITY,-,-,-,-,WISETECH GLOBAL LTD.,-,WTC AU,-,,"14,766","$1,609,943",0.06%,
LISTED EQUITY,-,-,-,-,SVENSKA CELLULOSA AB SCA,-,SCAB SS,-,,"81,647","$1,607,908",0.06%,
LISTED EQUITY,-,-,-,-,"WILLIAMS-SONOMA, INC.",-,WSM US,-,,"6,437","$1,604,689",0.06%,
LISTED EQUITY,-,-,-,-,GEA GROUP AG,-,G1A GR,-,,"15,064","$1,602,731",0.06%,
LISTED EQUITY,-,-,-,-,JUDO CAPITAL HOLDINGS LTD.,-,JDO AU,-,,"1,018,578","$1,594,074",0.06%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH NZ,-,,"46,926","$1,567,011",0.06%,
LISTED EQUITY,-,-,-,-,NUCOR CORP.,-,NUE US,-,,"7,902","$1,561,873",0.06%,
LISTED EQUITY,-,-,-,-,FASTENAL CO.,-,FAST US,-,,"24,292","$1,556,831",0.06%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"379,530","$1,556,075",0.06%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,"22,430","$1,531,585",0.06%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,"92,912","$1,528,222",0.06%,
LISTED EQUITY,-,-,-,-,"AMERIPRISE FINANCIAL, INC.",-,AMP US,-,,"1,865","$1,519,217",0.06%,
LISTED EQUITY,-,-,-,-,ORION OYJ,-,ORNBV FH,-,,"13,254","$1,515,785",0.06%,
LISTED EQUITY,-,-,-,-,REGIS HEALTHCARE LTD.,-,REG AU,-,,"193,114","$1,514,017",0.06%,
LISTED EQUITY,-,-,-,-,STEADFAST GROUP LTD.,-,SDF AU,-,,"247,451","$1,487,179",0.05%,
LISTED EQUITY,-,-,-,-,"HUBBELL, INC.",-,HUBB US,-,,"2,358","$1,469,693",0.05%,
LISTED EQUITY,-,-,-,-,TELIX PHARMACEUTICALS LTD.,-,TLX AU,-,,"59,798","$1,460,269",0.05%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMCR US,-,,"102,136","$1,432,256",0.05%,
LISTED EQUITY,-,-,-,-,NITTO DENKO CORP.,-,6988 JP,-,,"48,149","$1,419,858",0.05%,
LISTED EQUITY,-,-,-,-,"FORTUNE BRANDS INNOVATIONS, INC.",-,FBIN US,-,,"17,967","$1,411,335",0.05%,
LISTED EQUITY,-,-,-,-,PERPETUAL LTD.,-,PPT AU,-,,"77,508","$1,399,793",0.05%,
LISTED EQUITY,-,-,-,-,AIB GROUP PLC,-,AIBG ID,-,,"111,453","$1,394,430",0.05%,
LISTED EQUITY,-,-,-,-,SEKISUI CHEMICAL CO. LTD.,-,4204 JP,-,,"50,484","$1,393,012",0.05%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"45,732","$1,385,224",0.05%,
LISTED EQUITY,-,-,-,-,"TOAST, INC.",-,TOST US,-,,"20,474","$1,383,652",0.05%,
LISTED EQUITY,-,-,-,-,FINECOBANK BANCA FINECO SPA,-,FBK IM,-,,"40,399","$1,362,952",0.05%,
LISTED EQUITY,-,-,-,-,"FORTINET, INC.",-,FTNT US,-,,"8,378","$1,351,577",0.05%,
LISTED EQUITY,-,-,-,-,DEVELOP GLOBAL LTD.,-,DVP AU,-,,"275,050","$1,347,744",0.05%,
LISTED EQUITY,-,-,-,-,CHORUS LTD.,-,CNU AU,-,,"169,861","$1,326,618",0.05%,
LISTED EQUITY,-,-,-,-,ARCH CAPITAL GROUP LTD.,-,ACGL US,-,,"9,513","$1,321,661",0.05%,
LISTED EQUITY,-,-,-,-,TALANX AG,-,TLX GR,-,,"6,671","$1,313,135",0.05%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"121,655","$1,300,910",0.05%,
LISTED EQUITY,-,-,-,-,CENTENE CORP.,-,CNC US,-,,"15,531","$1,286,410",0.05%,
LISTED EQUITY,-,-,-,-,SMITH & NEPHEW PLC,-,SN LN,-,,"54,732","$1,273,791",0.05%,
LISTED EQUITY,-,-,-,-,ADMIRAL GROUP PLC,-,ADM LN,-,,"18,305","$1,251,630",0.05%,
LISTED EQUITY,-,-,-,-,"APTARGROUP, INC.",-,ATR US,-,,"5,242","$1,251,134",0.05%,
LISTED EQUITY,-,-,-,-,SUPER RETAIL GROUP LTD.,-,SUL AU,-,,"87,507","$1,246,105",0.05%,
LISTED EQUITY,-,-,-,-,RATIONAL AG,-,RAA GR,-,,977,"$1,245,727",0.05%,
